cust_id,transaction_type,transaction_date,subscription_type,subscription_price
382,REDUCTION,2022-09-01,BASIC,50
383,initial,2021-10-01,PRO,100
383,CHURN,2022-06-01,PRO,100
384,initial,2022-12-01,PRO,100
385,initial,2021-12-01,MAX,150
386,initial,2021-08-01,BASIC,50
386,CHURN,2022-07-27,BASIC,50
387,initial,2022-09-01,PRO,100
388,initial,2022-03-01,PRO,100
388,UPGRADE,2022-06-01,MAX,150
389,initial,2021-04-01,MAX,150
389,REDUCTION,2022-01-01,PRO,100
"""390""",initial,2021-06-01,PRO,100
390,REDUCTION,2022-07-01,BASIC,50
391,initial,2021-10-01,PRO,100
391,UPGRADE,2022-11-01,MAX,150
392,initial,2021-11-01,BASIC,50
"""393""",initial,2021-11-01,BASIC,50
394,initial,2020-11-01,PRO,100
394,REDUCTION,2021-09-01,BASIC,50
395,initial,2021-03-01,BASIC,50
395,UPGRADE,2021-12-01,PRO,100
396,initial,2021-11-01,BASIC,50
397,initial,2021-05-01,BASIC,50
398,initial,2020-05-01,BASIC,50
398,CHURN,2020-09-01,BASIC,50
399,initial,2020-08-01,PRO,100
399,UPGRADE,2022-09-01,MAX,150
400,initial,2022-05-01,PRO,100
"""401""",initial,2022-10-01,BASIC,50
402,initial,2020-08-01,PRO,100
402,REDUCTION,2021-10-01,BASIC,50
403,initial,2022-04-01,PRO,100
403,UPGRADE,2022-09-01,MAX,150
404,initial,2022-04-01,PRO,100
404,CHURN,2022-09-01,PRO,100
405,initial,2022-10-01,PRO,100
406,initial,2022-09-01,PRO,100
406,REDUCTION,2022-11-01,BASIC,50
407,initial,2022-10-01,PRO,100
408,initial,2021-09-01,BASIC,50
408,UPGRADE,2022-05-01,PRO,100
408,CHURN,2022-08-01,BASIC,50
409,initial,2021-09-01,BASIC,50
409,UPGRADE,2022-01-01,MAX,150
410,initial,2020-08-01,BASIC,50
"""410""",UPGRADE,2021-02-01,MAX,150
411,initial,2022-01-01,PRO,100
411,REDUCTION,2022-06-01,BASIC,50
412,initial,2022-04-01,BASIC,50
413,initial,2020-02-01,PRO,100
413,CHURN,2020-12-01,PRO,100
414,initial,2021-05-01,BASIC,50
415,initial,2020-12-01,BASIC,50
415,UPGRADE,2021-11-01,PRO,100
415,CHURN,2022-06-01,PRO,100
"""416""",initial,2022-12-01,BASIC,50
417,initial,2022-12-01,PRO,100
418,initial,2022-08-01,BASIC,50
"""419""",initial,2020-10-01,BASIC,50
420,initial,2022-06-01,BASIC,50
420,UPGRADE,2022-10-01,MAX,150
421,initial,2022-01-01,MAX,150
"""421""",REDUCTION,2022-09-01,PRO,100
422,initial,2021-10-01,BASIC,50
"""422""",UPGRADE,2022-04-01,PRO,100
423,initial,2020-08-01,MAX,150
423,REDUCTION,2021-05-01,BASIC,50
424,initial,2021-02-01,PRO,100
424,UPGRADE,2021-10-01,MAX,150
425,initial,2020-12-01,MAX,150
425,REDUCTION,2021-03-01,BASIC,50
426,initial,2021-11-01,BASIC,50
427,initial,2022-01-01,MAX,150
427,REDUCTION,2022-06-01,PRO,100
428,initial,2022-04-01,MAX,150
429,initial,2021-02-01,MAX,150
429,REDUCTION,2021-03-01,PRO,100
430,initial,2020-06-01,PRO,100
"""430""",UPGRADE,2022-06-01,MAX,150
431,initial,2020-01-01,BASIC,50
431,UPGRADE,2022-04-01,MAX,150
432,initial,2020-08-01,PRO,100
432,REDUCTION,2022-03-01,BASIC,50
433,initial,2021-10-01,PRO,100
433,UPGRADE,2022-02-01,MAX,150
434,initial,2020-11-01,BASIC,50
435,initial,2022-07-01,BASIC,50
435,UPGRADE,2022-11-01,MAX,150
436,initial,2021-03-01,MAX,150
436,REDUCTION,2021-09-01,BASIC,50
"""437""",initial,2022-01-01,PRO,100
437,REDUCTION,2022-09-01,BASIC,50
438,initial,2020-11-01,PRO,100
438,UPGRADE,2022-05-01,MAX,150
439,initial,2022-04-01,MAX,150
439,REDUCTION,2022-08-01,PRO,100
440,initial,2020-11-01,BASIC,50
440,CHURN,2021-05-01,BASIC,50
441,initial,2020-05-01,BASIC,50
441,CHURN,2021-05-01,BASIC,50
442,initial,2021-08-01,BASIC,50
442,UPGRADE,2021-12-01,MAX,150
443,initial,2021-07-01,BASIC,50
443,CHURN,2022-03-01,BASIC,50
"""444""",initial,2022-03-01,PRO,100
445,initial,2021-07-01,MAX,150
445,REDUCTION,2022-11-01,BASIC,50
446,initial,2020-09-01,BASIC,50
446,UPGRADE,2021-05-01,PRO,100
447,initial,2020-02-01,BASIC,50
447,UPGRADE,2020-09-01,PRO,100
447,CHURN,2021-07-01,PRO,100
448,initial,2020-10-01,BASIC,50
449,initial,2020-04-01,MAX,150
449,REDUCTION,2021-08-01,BASIC,50
450,initial,2021-06-01,PRO,100
451,initial,2022-07-01,BASIC,50
"""452""",initial,2022-03-01,MAX,150
452,CHURN,2022-10-30,MAX,150
453,initial,2021-09-01,BASIC,50
454,initial,2022-12-01,PRO,100
455,initial,2020-03-01,PRO,100
455,UPGRADE,2022-07-01,MAX,150
456,initial,2021-03-01,MAX,150
456,REDUCTION,2021-07-01,PRO,100
457,initial,2020-10-01,BASIC,50
457,UPGRADE,2021-08-01,PRO,100
458,initial,2022-09-01,PRO,100
459,initial,2021-01-01,BASIC,50
459,CHURN,2021-09-01,BASIC,50
460,initial,2021-01-01,PRO,100
"""460""",UPGRADE,2021-10-01,MAX,150
461,initial,2020-08-01,BASIC,50
461,UPGRADE,2021-03-01,PRO,100
462,initial,2021-02-01,BASIC,50
"""462""",UPGRADE,2022-01-01,PRO,100
"""463""",initial,2021-04-01,BASIC,50
463,UPGRADE,2021-12-01,MAX,150
464,initial,2022-03-01,BASIC,50
465,initial,2021-04-01,BASIC,50
465,UPGRADE,2021-10-01,MAX,150
465,CHURN,2021-12-01,BASIC,50
466,initial,2021-08-01,BASIC,50
467,initial,2022-06-01,PRO,100
468,initial,2022-06-01,BASIC,50
469,initial,2021-07-01,PRO,100
469,REDUCTION,2022-01-01,BASIC,50
470,initial,2020-01-01,BASIC,50
"""470""",UPGRADE,2021-05-01,MAX,150
"""471""",initial,2022-02-01,BASIC,50
472,initial,2021-04-01,BASIC,50
"""473""",initial,2021-09-01,BASIC,50
473,UPGRADE,2022-11-01,MAX,150
474,initial,2021-09-01,BASIC,50
"""474""",CHURN,2022-02-16,BASIC,50
475,initial,2020-06-01,PRO,100
475,UPGRADE,2021-06-01,MAX,150
476,initial,2021-10-01,BASIC,50
477,initial,2021-09-01,PRO,100
477,UPGRADE,2022-05-01,MAX,150
"""478""",initial,2021-07-01,PRO,100
478,UPGRADE,2022-06-01,MAX,150
479,initial,2022-02-01,MAX,150
479,CHURN,2022-11-26,MAX,150
"""480""",initial,2022-03-01,MAX,150
481,initial,2020-06-01,BASIC,50
481,UPGRADE,2021-04-01,PRO,100
482,initial,2021-06-01,PRO,100
482,UPGRADE,2022-01-01,MAX,150
483,initial,2022-12-01,MAX,150
484,initial,2021-03-01,MAX,150
484,REDUCTION,2022-08-01,PRO,100
485,initial,2021-02-01,PRO,100
485,UPGRADE,2021-05-01,MAX,150
485,CHURN,2022-03-01,PRO,100
486,initial,2020-02-01,BASIC,50
486,UPGRADE,2021-01-01,MAX,150
487,initial,2020-07-01,MAX,150
487,REDUCTION,2020-10-01,BASIC,50
487,CHURN,2021-05-01,BASIC,50
488,initial,2021-09-01,BASIC,50
489,initial,2021-02-01,BASIC,50
489,UPGRADE,2021-10-01,MAX,150
"""489""",CHURN,2021-12-29,MAX,150
490,initial,2021-12-01,MAX,150
491,initial,2021-10-01,BASIC,50
492,initial,2020-07-01,BASIC,50
492,UPGRADE,2022-05-01,PRO,100
492,CHURN,2022-09-01,PRO,100
493,initial,2020-10-01,PRO,100
493,REDUCTION,2022-05-01,BASIC,50
494,initial,2021-03-01,PRO,100
494,UPGRADE,2021-09-01,MAX,150
495,initial,2022-10-01,BASIC,50
496,initial,2022-05-01,BASIC,50
497,initial,2021-12-01,BASIC,50
497,CHURN,2022-03-01,BASIC,50
498,initial,2022-06-01,MAX,150
498,REDUCTION,2022-08-01,BASIC,50
499,initial,2021-04-01,PRO,100
499,REDUCTION,2021-06-01,BASIC,50
500,initial,2020-01-01,MAX,150
"""500""",REDUCTION,2021-04-01,PRO,100
"""500""",CHURN,2021-10-01,PRO,100
501,initial,2022-01-01,BASIC,50
501,CHURN,2022-04-01,BASIC,50
502,initial,2020-11-01,PRO,100
502,REDUCTION,2021-01-01,BASIC,50
"""503""",initial,2022-03-01,BASIC,50
504,initial,2022-10-01,PRO,100
505,initial,2022-08-01,MAX,150
505,REDUCTION,2022-09-01,BASIC,50
"""506""",initial,2020-04-01,BASIC,50
"""506""",UPGRADE,2021-06-01,MAX,150
506,CHURN,2022-04-01,MAX,150
507,initial,2022-08-01,BASIC,50
508,initial,2021-07-01,BASIC,50
"""508""",CHURN,2022-05-24,BASIC,50
509,initial,2022-05-01,PRO,100
509,REDUCTION,2022-07-01,BASIC,50
510,initial,2020-10-01,PRO,100
510,UPGRADE,2021-02-01,MAX,150
510,CHURN,2021-03-01,PRO,100
511,initial,2021-05-01,PRO,100
511,UPGRADE,2021-09-01,MAX,150
512,initial,2020-02-01,PRO,100
512,CHURN,2021-02-01,PRO,100
"""513""",initial,2022-03-01,MAX,150
513,REDUCTION,2022-08-01,PRO,100
514,initial,2021-11-01,MAX,150
514,REDUCTION,2022-05-01,PRO,100
515,initial,2021-08-01,BASIC,50
515,UPGRADE,2021-11-01,MAX,150
516,initial,2021-10-01,MAX,150
"""516""",REDUCTION,2022-06-01,BASIC,50
517,initial,2020-04-01,PRO,100
517,CHURN,2020-10-01,PRO,100
518,initial,2020-06-01,BASIC,50
518,CHURN,2020-11-01,BASIC,50
"""519""",initial,2022-06-01,BASIC,50
520,initial,2020-06-01,BASIC,50
520,UPGRADE,2021-01-01,PRO,100
520,CHURN,2021-08-01,PRO,100
521,initial,2021-06-01,PRO,100
521,UPGRADE,2022-05-01,MAX,150
522,initial,2022-05-01,PRO,100
522,CHURN,2022-11-01,PRO,100
523,initial,2021-09-01,MAX,150
523,REDUCTION,2022-06-01,BASIC,50
523,CHURN,2022-06-26,BASIC,50
524,initial,2022-11-01,BASIC,50
525,initial,2021-11-01,BASIC,50
525,UPGRADE,2022-08-01,PRO,100
526,initial,2021-04-01,BASIC,50
527,initial,2020-03-01,MAX,150
527,REDUCTION,2021-01-01,BASIC,50
527,CHURN,2021-01-25,BASIC,50
528,initial,2021-01-01,MAX,150
528,REDUCTION,2022-06-01,BASIC,50
"""529""",initial,2020-06-01,BASIC,50
529,UPGRADE,2022-11-01,PRO,100
530,initial,2021-07-01,BASIC,50
530,UPGRADE,2022-07-01,PRO,100
531,initial,2021-05-01,MAX,150
531,REDUCTION,2021-07-01,PRO,100
532,initial,2021-03-01,PRO,100
532,UPGRADE,2022-03-01,MAX,150
533,initial,2021-11-01,BASIC,50
534,initial,2022-06-01,BASIC,50
535,initial,2020-01-01,BASIC,50
535,CHURN,2021-02-01,BASIC,50
536,initial,2021-12-01,BASIC,50
537,initial,2021-11-01,PRO,100
538,initial,2022-07-01,BASIC,50
"""539""",initial,2021-09-01,MAX,150
539,REDUCTION,2022-05-01,PRO,100
540,initial,2021-06-01,PRO,100
540,REDUCTION,2022-01-01,BASIC,50
541,initial,2021-04-01,MAX,150
541,REDUCTION,2022-10-01,BASIC,50
542,initial,2022-04-01,BASIC,50
543,initial,2022-12-01,PRO,100
544,initial,2022-05-01,BASIC,50
545,initial,2020-04-01,MAX,150
545,REDUCTION,2021-02-01,BASIC,50
546,initial,2022-01-01,BASIC,50
546,CHURN,2022-07-01,BASIC,50
547,initial,2021-11-01,BASIC,50
"""547""",CHURN,2022-10-01,BASIC,50
548,initial,2021-07-01,BASIC,50
548,UPGRADE,2022-03-01,MAX,150
549,initial,2021-01-01,BASIC,50
550,initial,2022-05-01,BASIC,50
551,initial,2020-04-01,PRO,100
551,UPGRADE,2020-10-01,MAX,150
551,CHURN,2021-08-01,MAX,150
552,initial,2021-01-01,PRO,100
552,REDUCTION,2021-12-01,BASIC,50
553,initial,2021-06-01,PRO,100
553,UPGRADE,2021-09-01,MAX,150
553,CHURN,2022-06-01,MAX,150
554,initial,2020-12-01,BASIC,50
554,CHURN,2021-04-01,BASIC,50
555,initial,2021-03-01,BASIC,50
555,UPGRADE,2022-03-01,MAX,150
556,initial,2021-08-01,PRO,100
"""556""",CHURN,2022-02-01,PRO,100
557,initial,2021-07-01,MAX,150
557,REDUCTION,2022-05-01,BASIC,50
558,initial,2020-03-01,PRO,100
558,UPGRADE,2021-11-01,MAX,150
558,CHURN,2022-08-01,MAX,150
559,initial,2021-05-01,BASIC,50
559,CHURN,2021-11-01,BASIC,50
560,initial,2022-06-01,MAX,150
561,initial,2022-07-01,PRO,100
562,initial,2021-11-01,MAX,150
"""562""",REDUCTION,2022-10-01,PRO,100
563,initial,2021-06-01,MAX,150
564,initial,2021-09-01,MAX,150
565,initial,2022-07-01,PRO,100
566,initial,2020-08-01,BASIC,50
566,UPGRADE,2021-01-01,PRO,100
566,CHURN,2021-08-01,BASIC,50
567,initial,2022-09-01,BASIC,50
568,initial,2022-06-01,PRO,100
569,initial,2020-09-01,PRO,100
569,UPGRADE,2020-12-01,MAX,150
569,CHURN,2021-05-01,MAX,150
570,initial,2022-11-01,PRO,100
571,initial,2022-09-01,BASIC,50
572,initial,2022-07-01,MAX,150
573,initial,2022-03-01,PRO,100
574,initial,2022-05-01,BASIC,50
"""574""",UPGRADE,2022-08-01,PRO,100
575,initial,2020-02-01,PRO,100
575,UPGRADE,2022-04-01,MAX,150
576,initial,2022-11-01,BASIC,50
"""576""",CHURN,2022-12-15,BASIC,50
577,initial,2022-03-01,BASIC,50
"""578""",initial,2022-07-01,BASIC,50
578,UPGRADE,2022-11-01,MAX,150
579,initial,2021-07-01,PRO,100
579,UPGRADE,2022-05-01,MAX,150
579,CHURN,2022-06-01,PRO,100
580,initial,2022-11-01,MAX,150
581,initial,2022-03-01,MAX,150
582,initial,2021-07-01,BASIC,50
583,initial,2020-11-01,PRO,100
583,REDUCTION,2021-10-01,BASIC,50
584,initial,2020-11-01,PRO,100
584,REDUCTION,2022-06-01,BASIC,50
585,initial,2022-11-01,MAX,150
586,initial,2020-02-01,BASIC,50
586,UPGRADE,2020-08-01,MAX,150
587,initial,2021-03-01,BASIC,50
587,UPGRADE,2022-03-01,PRO,100
588,initial,2020-04-01,MAX,150
"""588""",REDUCTION,2021-11-01,PRO,100
589,initial,2022-08-01,MAX,150
590,initial,2020-04-01,BASIC,50
591,initial,2020-06-01,BASIC,50
"""591""",UPGRADE,2022-05-01,PRO,100
592,initial,2020-12-01,MAX,150
592,REDUCTION,2022-01-01,BASIC,50
593,initial,2022-02-01,BASIC,50
594,initial,2020-05-01,MAX,150
594,REDUCTION,2020-11-01,BASIC,50
594,CHURN,2021-04-01,BASIC,50
"""595""",initial,2021-05-01,BASIC,50
595,CHURN,2021-08-23,BASIC,50
596,initial,2020-01-01,PRO,100
596,CHURN,2020-04-01,PRO,100
597,initial,2020-01-01,BASIC,50
597,CHURN,2020-10-01,BASIC,50
598,initial,2021-04-01,MAX,150
599,initial,2021-12-01,PRO,100
599,UPGRADE,2022-07-01,MAX,150
599,CHURN,2022-07-01,PRO,100
"""600""",initial,2021-07-01,BASIC,50
"""601""",initial,2021-03-01,PRO,100
601,REDUCTION,2021-06-01,BASIC,50
"""602""",initial,2020-06-01,PRO,100
602,REDUCTION,2020-09-01,BASIC,50
603,initial,2020-02-01,PRO,100
603,UPGRADE,2022-02-01,MAX,150
603,CHURN,2022-10-01,MAX,150
604,initial,2021-06-01,BASIC,50
605,initial,2020-12-01,PRO,100
"""605""",REDUCTION,2021-01-01,BASIC,50
606,initial,2020-05-01,PRO,100
"""606""",REDUCTION,2021-02-01,BASIC,50
606,CHURN,2021-10-01,BASIC,50
607,initial,2022-09-01,MAX,150
608,initial,2022-07-01,BASIC,50
"""609""",initial,2020-01-01,PRO,100
609,UPGRADE,2020-04-01,MAX,150
610,initial,2020-07-01,BASIC,50
611,initial,2022-07-01,BASIC,50
612,initial,2022-06-01,BASIC,50
612,CHURN,2023-03-03,BASIC,50
613,initial,2021-06-01,BASIC,50
613,UPGRADE,2022-11-01,PRO,100
614,initial,2020-02-01,MAX,150
614,REDUCTION,2020-12-01,PRO,100
615,initial,2021-06-01,MAX,150
615,REDUCTION,2022-11-01,PRO,100
616,initial,2022-04-01,PRO,100
617,initial,2021-10-01,PRO,100
618,initial,2021-11-01,BASIC,50
618,CHURN,2022-06-01,BASIC,50
"""619""",initial,2021-03-01,PRO,100
619,UPGRADE,2022-09-01,MAX,150
620,initial,2022-12-01,PRO,100
621,initial,2022-12-01,MAX,150
622,initial,2021-03-01,PRO,100
622,UPGRADE,2022-04-01,MAX,150
623,initial,2020-08-01,BASIC,50
624,initial,2022-10-01,PRO,100
625,initial,2022-05-01,PRO,100
625,UPGRADE,2022-10-01,MAX,150
626,initial,2021-10-01,BASIC,50
627,initial,2022-07-01,BASIC,50
628,initial,2021-11-01,BASIC,50
628,UPGRADE,2022-10-01,MAX,150
628,CHURN,2022-10-01,BASIC,50
629,initial,2021-10-01,PRO,100
629,REDUCTION,2022-07-01,BASIC,50
630,initial,2021-05-01,BASIC,50
630,UPGRADE,2021-11-01,MAX,150
631,initial,2020-04-01,BASIC,50
631,UPGRADE,2021-12-01,PRO,100
"""631""",CHURN,2022-03-01,PRO,100
632,initial,2022-04-01,PRO,100
632,REDUCTION,2022-06-01,BASIC,50
633,initial,2022-01-01,BASIC,50
633,CHURN,2022-08-01,BASIC,50
634,initial,2021-12-01,BASIC,50
"""634""",UPGRADE,2022-04-01,PRO,100
635,initial,2021-07-01,BASIC,50
635,CHURN,2022-06-01,BASIC,50
636,initial,2020-04-01,PRO,100
636,UPGRADE,2020-09-01,MAX,150
636,CHURN,2021-02-01,MAX,150
637,initial,2020-12-01,MAX,150
637,REDUCTION,2021-12-01,BASIC,50
638,initial,2021-10-01,PRO,100
638,REDUCTION,2022-08-01,BASIC,50
639,initial,2021-10-01,PRO,100
639,REDUCTION,2022-02-01,BASIC,50
"""640""",initial,2021-05-01,PRO,100
640,UPGRADE,2021-11-01,MAX,150
641,initial,2021-08-01,BASIC,50
641,CHURN,2022-06-01,BASIC,50
642,initial,2020-12-01,PRO,100
642,UPGRADE,2021-07-01,MAX,150
643,initial,2022-07-01,MAX,150
644,initial,2021-11-01,BASIC,50
645,initial,2020-06-01,BASIC,50
"""646""",initial,2021-12-01,PRO,100
647,initial,2021-03-01,MAX,150
647,REDUCTION,2022-03-01,PRO,100
648,initial,2022-05-01,PRO,100
648,UPGRADE,2022-11-01,MAX,150
649,initial,2021-10-01,PRO,100
649,UPGRADE,2022-09-01,MAX,150
650,initial,2020-05-01,PRO,100
650,UPGRADE,2020-10-01,MAX,150
651,initial,2020-09-01,BASIC,50
651,UPGRADE,2022-04-01,PRO,100
652,initial,2020-04-01,BASIC,50
652,UPGRADE,2021-05-01,MAX,150
652,CHURN,2022-04-01,MAX,150
653,initial,2021-06-01,PRO,100
653,CHURN,2022-06-01,PRO,100
654,initial,2020-08-01,BASIC,50
654,UPGRADE,2020-11-01,MAX,150
655,initial,2020-09-01,BASIC,50
656,initial,2020-08-01,BASIC,50
656,CHURN,2021-04-01,BASIC,50
657,initial,2021-02-01,MAX,150
657,REDUCTION,2022-10-01,BASIC,50
658,initial,2020-11-01,BASIC,50
658,CHURN,2021-05-01,BASIC,50
659,initial,2021-04-01,PRO,100
659,REDUCTION,2022-09-01,BASIC,50
660,initial,2022-06-01,BASIC,50
661,initial,2020-11-01,BASIC,50
661,CHURN,2021-05-01,BASIC,50
662,initial,2020-01-01,BASIC,50
662,CHURN,2021-02-01,BASIC,50
663,initial,2021-05-01,PRO,100
663,UPGRADE,2022-03-01,MAX,150
664,initial,2021-03-01,BASIC,50
665,initial,2021-10-01,MAX,150
"""665""",REDUCTION,2022-04-01,BASIC,50
"""666""",initial,2021-01-01,PRO,100
666,UPGRADE,2022-07-01,MAX,150
667,initial,2022-06-01,PRO,100
668,initial,2022-01-01,PRO,100
"""668""",CHURN,2022-05-24,PRO,100
669,initial,2021-02-01,BASIC,50
669,CHURN,2022-01-01,BASIC,50
670,initial,2021-10-01,PRO,100
670,REDUCTION,2022-07-01,BASIC,50
"""671""",initial,2022-01-01,BASIC,50
672,initial,2020-05-01,BASIC,50
672,UPGRADE,2022-07-01,MAX,150
673,initial,2020-08-01,MAX,150
673,REDUCTION,2022-02-01,BASIC,50
674,initial,2021-05-01,PRO,100
674,UPGRADE,2021-08-01,MAX,150
674,CHURN,2022-03-01,MAX,150
675,initial,2022-04-01,PRO,100
675,REDUCTION,2022-09-01,BASIC,50
676,initial,2021-11-01,BASIC,50
676,UPGRADE,2022-06-01,PRO,100
676,CHURN,2022-06-01,BASIC,50
"""677""",initial,2022-11-01,PRO,100
678,initial,2020-03-01,MAX,150
"""678""",REDUCTION,2021-07-01,PRO,100
679,initial,2021-08-01,BASIC,50
680,initial,2021-05-01,PRO,100
680,REDUCTION,2022-01-01,BASIC,50
"""680""",CHURN,2022-04-01,BASIC,50
681,initial,2022-05-01,BASIC,50
682,initial,2020-07-01,PRO,100
682,CHURN,2021-08-01,PRO,100
683,initial,2021-03-01,BASIC,50
684,initial,2020-07-01,PRO,100
684,UPGRADE,2020-10-01,MAX,150
685,initial,2022-08-01,PRO,100
"""685""",REDUCTION,2022-11-01,BASIC,50
686,initial,2020-07-01,MAX,150
686,REDUCTION,2021-05-01,BASIC,50
686,CHURN,2021-05-16,BASIC,50
687,initial,2021-12-01,BASIC,50
688,initial,2020-01-01,PRO,100
688,UPGRADE,2022-10-01,MAX,150
689,initial,2022-12-01,PRO,100
690,initial,2022-02-01,MAX,150
"""690""",CHURN,2022-08-01,MAX,150
691,initial,2021-02-01,BASIC,50
691,CHURN,2021-12-01,BASIC,50
692,initial,2022-01-01,PRO,100
692,UPGRADE,2022-08-01,MAX,150
693,initial,2022-12-01,PRO,100
694,initial,2021-05-01,BASIC,50
694,UPGRADE,2022-03-01,PRO,100
"""695""",initial,2022-08-01,BASIC,50
696,initial,2020-03-01,MAX,150
696,REDUCTION,2021-09-01,BASIC,50
"""696""",CHURN,2022-01-01,BASIC,50
697,initial,2021-02-01,BASIC,50
"""698""",initial,2022-05-01,BASIC,50
"""698""",CHURN,2022-09-25,BASIC,50
699,initial,2021-05-01,MAX,150
699,REDUCTION,2022-04-01,PRO,100
699,CHURN,2022-04-11,PRO,100
"""700""",initial,2021-07-01,MAX,150
700,REDUCTION,2022-07-01,BASIC,50
701,initial,2020-12-01,PRO,100
701,CHURN,2021-10-01,PRO,100
702,initial,2022-09-01,BASIC,50
703,initial,2022-06-01,MAX,150
704,initial,2021-12-01,PRO,100
705,initial,2022-03-01,PRO,100
706,initial,2021-06-01,BASIC,50
"""707""",initial,2020-12-01,PRO,100
707,UPGRADE,2021-06-01,MAX,150
707,CHURN,2021-10-01,MAX,150
708,initial,2022-08-01,BASIC,50
709,initial,2021-12-01,PRO,100
709,UPGRADE,2022-08-01,MAX,150
710,initial,2022-06-01,BASIC,50
711,initial,2020-10-01,BASIC,50
712,initial,2021-07-01,BASIC,50
712,CHURN,2022-07-01,BASIC,50
713,initial,2022-06-01,MAX,150
714,initial,2020-03-01,PRO,100
714,REDUCTION,2020-10-01,BASIC,50
715,initial,2021-08-01,MAX,150
716,initial,2020-08-01,PRO,100
716,UPGRADE,2022-05-01,MAX,150
"""716""",CHURN,2022-10-01,MAX,150
717,initial,2020-01-01,MAX,150
"""717""",REDUCTION,2021-01-01,BASIC,50
717,CHURN,2021-10-01,BASIC,50
718,initial,2022-10-01,BASIC,50
"""719""",initial,2022-09-01,MAX,150
720,initial,2020-02-01,BASIC,50
720,CHURN,2021-02-01,BASIC,50
721,initial,2020-03-01,MAX,150
"""721""",REDUCTION,2021-05-01,PRO,100
721,CHURN,2022-01-01,PRO,100
722,initial,2021-05-01,BASIC,50
723,initial,2021-05-01,PRO,100
723,REDUCTION,2021-10-01,BASIC,50
724,initial,2020-04-01,PRO,100
724,REDUCTION,2020-06-01,BASIC,50
725,initial,2022-12-01,BASIC,50
726,initial,2020-09-01,BASIC,50
726,UPGRADE,2022-09-01,PRO,100
727,initial,2020-05-01,BASIC,50
727,UPGRADE,2020-09-01,MAX,150
727,CHURN,2021-02-01,MAX,150
728,initial,2020-02-01,PRO,100
728,UPGRADE,2021-03-01,MAX,150
729,initial,2022-11-01,BASIC,50
730,initial,2021-09-01,PRO,100
730,REDUCTION,2022-04-01,BASIC,50
731,initial,2021-09-01,PRO,100
731,REDUCTION,2022-07-01,BASIC,50
732,initial,2020-10-01,PRO,100
732,UPGRADE,2021-08-01,MAX,150
733,initial,2021-08-01,MAX,150
733,REDUCTION,2022-02-01,PRO,100
734,initial,2021-01-01,PRO,100
734,REDUCTION,2022-08-01,BASIC,50
735,initial,2021-11-01,BASIC,50
736,initial,2020-01-01,PRO,100
736,CHURN,2020-07-01,PRO,100
737,initial,2021-04-01,PRO,100
737,UPGRADE,2022-07-01,MAX,150
"""738""",initial,2021-06-01,PRO,100
738,UPGRADE,2022-01-01,MAX,150
738,CHURN,2022-10-01,MAX,150
739,initial,2022-04-01,BASIC,50
740,initial,2021-11-01,BASIC,50
741,initial,2021-04-01,MAX,150
"""741""",REDUCTION,2022-03-01,BASIC,50
742,initial,2021-11-01,PRO,100
"""743""",initial,2021-06-01,BASIC,50
"""743""",UPGRADE,2022-10-01,MAX,150
744,initial,2022-01-01,MAX,150
744,CHURN,2022-04-01,MAX,150
"""745""",initial,2022-07-01,PRO,100
"""746""",initial,2020-07-01,MAX,150
746,REDUCTION,2021-03-01,PRO,100
747,initial,2022-12-01,BASIC,50
748,initial,2021-03-01,PRO,100
748,REDUCTION,2022-07-01,BASIC,50
749,initial,2022-11-01,MAX,150
750,initial,2020-06-01,PRO,100
750,UPGRADE,2021-09-01,MAX,150
751,initial,2020-09-01,PRO,100
751,UPGRADE,2021-12-01,MAX,150
"""752""",initial,2020-10-01,MAX,150
752,REDUCTION,2021-09-01,BASIC,50
753,initial,2020-07-01,BASIC,50
753,UPGRADE,2020-10-01,MAX,150
754,initial,2020-03-01,BASIC,50
754,UPGRADE,2022-10-01,PRO,100
755,initial,2022-02-01,PRO,100
756,initial,2020-07-01,MAX,150
756,REDUCTION,2021-07-01,BASIC,50
757,initial,2021-07-01,PRO,100
757,REDUCTION,2022-01-01,BASIC,50
758,initial,2022-04-01,BASIC,50
759,initial,2021-10-01,BASIC,50
760,initial,2022-11-01,PRO,100
761,initial,2022-09-01,PRO,100
762,initial,2021-09-01,MAX,150
762,REDUCTION,2022-03-01,PRO,100
763,initial,2021-09-01,BASIC,50
764,initial,2020-05-01,BASIC,50
"""764""",UPGRADE,2021-11-01,PRO,100
765,initial,2020-10-01,BASIC,50
765,UPGRADE,2022-01-01,MAX,150
766,initial,2020-03-01,PRO,100
766,UPGRADE,2021-03-01,MAX,150
766,CHURN,2021-07-01,MAX,150
767,initial,2022-11-01,PRO,100
768,initial,2020-03-01,PRO,100
768,CHURN,2020-12-01,PRO,100
769,initial,2022-05-01,PRO,100
770,initial,2020-07-01,BASIC,50
770,UPGRADE,2021-01-01,PRO,100
770,CHURN,2021-02-01,BASIC,50
771,initial,2020-07-01,MAX,150
771,REDUCTION,2022-03-01,BASIC,50
771,CHURN,2022-06-01,BASIC,50
"""772""",initial,2020-09-01,PRO,100
772,REDUCTION,2021-07-01,BASIC,50
773,initial,2020-03-01,BASIC,50
773,UPGRADE,2020-07-01,MAX,150
774,initial,2022-11-01,PRO,100
775,initial,2021-06-01,PRO,100
775,REDUCTION,2022-11-01,BASIC,50
776,initial,2020-11-01,PRO,100
