cust_id,customer_gender,age_group,customer_country,referral_type
746,Female,35-44,Sweden,Google Ads
747,Male,55-65,Norway,Paid Search
748,Other,55-65,Denmark,Display
749,Female,35-44,Norway,Google Ads
750,Other,45-54,Denmark,Paid Search
751,Male,45-54,Sweden,Google Ads
752,Male,18-24,Denmark,facebook
753,Male,45-54,Denmark,facebook
754,Female,45-54,Sweden,Unknown
755,Female,18-24,Sweden,Bing
756,Female,25-34,Sweden,Google Ads
757,Male,18-24,Sweden,Organic Search
758,Female,25-34,Denmark,Google Ads
759,Male,35-44,Norway,Google Ads
760,Female,25-34,Finland,Organic Search
761,Female,18-24,Denmark,facebook
762,Female,45-54,Sweden,facebook
763,Female,18-24,Finland,facebook
764,Female,45-54,Norway,Google Ads
765,Other,55-65,Sweden,Paid Search
766,Female,18-24,Denmark,facebook
767,Other,55-65,Norway,Google Ads
768,Male,45-54,Finland,Google Ads
769,Male,25-34,Finland,Unknown
770,Male,18-24,Sweden,Google Ads
771,Female,18-24,Finland,Google Ads
772,Male,45-54,Sweden,Paid Search
773,Other,18-24,Norway,facebook
774,Male,35-44,Sweden,Google Ads
775,Female,55-65,Finland,Bing
776,Other,25-34,Sweden,Google Ads
777,Female,18-24,Denmark,facebook
778,Female,55-65,Sweden,Google Ads
779,Female,35-44,Sweden,Organic Search
780,Female,55-65,Sweden,TV
781,Female,25-34,Sweden,Organic Search
782,Male,45-54,Sweden,Google Ads
783,Male,25-34,Sweden,Unknown
784,Female,35-44,Sweden,Organic Search
785,Male,18-24,Sweden,facebook
786,Female,55-65,Sweden,Google Ads
787,Male,55-65,Sweden,facebook
788,Female,18-24,Denmark,Google Ads
789,Female,35-44,Denmark,facebook
790,Male,45-54,Norway,facebook
791,Female,18-24,Denmark,Google Ads
792,Female,45-54,Finland,Unknown
793,Male,25-34,Norway,Organic Search
794,Female,55-65,Norway,Display
795,Male,45-54,Finland,facebook
796,Female,35-44,Sweden,Paid Search
797,Male,55-65,Finland,Organic Search
798,Male,18-24,Sweden,facebook
799,Female,55-65,Denmark,Display
800,Other,55-65,Norway,facebook
801,Male,25-34,Finland,Paid Search
802,Male,25-34,Sweden,Organic Search
803,Female,25-34,Norway,facebook
804,Male,18-24,Sweden,facebook
805,Female,18-24,Sweden,Google Ads
806,Female,18-24,Denmark,Google Ads
807,Male,35-44,Finland,facebook
808,Female,18-24,Sweden,TV
809,Female,18-24,Denmark,facebook
810,Female,18-24,Norway,Organic Search
811,Female,35-44,Finland,Google Ads
812,Female,25-34,Finland,TV
813,Male,18-24,Norway,Unknown
814,Female,18-24,Denmark,Organic Search
815,Male,45-54,Finland,Paid Search
816,Female,45-54,Sweden,facebook
817,Female,18-24,Sweden,facebook
818,Female,55-65,Denmark,Google Ads
819,Other,55-65,Finland,Google Ads
820,Male,45-54,Norway,Google Ads
821,Male,45-54,Sweden,Google Ads
822,Female,25-34,Norway,facebook
823,Male,25-34,Norway,Google Ads
824,Female,45-54,Finland,Google Ads
825,Female,45-54,Denmark,facebook
826,Female,25-34,Norway,facebook
827,Female,25-34,Norway,Google Ads
828,Male,25-34,Sweden,facebook
829,Other,35-44,Sweden,facebook
830,Female,35-44,Sweden,TV
831,Male,18-24,Sweden,Google Ads
832,Female,25-34,Sweden,Google Ads
833,Other,45-54,Norway,facebook
834,Female,25-34,Denmark,Paid Search
835,Other,25-34,Denmark,Google Ads
836,Female,35-44,Sweden,facebook
837,Female,45-54,Sweden,Google Ads
838,Female,18-24,Denmark,Google Ads
839,Male,18-24,Denmark,Google Ads
840,Female,25-34,Sweden,TV
841,Female,18-24,Denmark,Unknown
842,Other,45-54,Denmark,Google Ads
843,Female,35-44,Denmark,Unknown
844,Female,18-24,Sweden,facebook
845,Female,55-65,Denmark,Organic Search
846,Female,45-54,Finland,Unknown
847,Male,45-54,Denmark,Organic Search
848,Male,35-44,Sweden,Google Ads
849,Female,35-44,Sweden,facebook
850,Male,55-65,Finland,Organic Search
851,Female,18-24,Sweden,Paid Search
852,Female,18-24,Sweden,facebook
853,Female,55-65,Finland,Bing
854,Male,25-34,Denmark,Display
855,Female,18-24,Sweden,facebook
856,Female,35-44,Sweden,facebook
857,Male,25-34,Sweden,Organic Search
858,Female,55-65,Denmark,Organic Search
859,Male,35-44,Norway,Google Ads
860,Female,18-24,Sweden,Google Ads
861,Male,45-54,Denmark,Organic Search
862,Male,35-44,Norway,facebook
863,Female,35-44,Sweden,facebook
864,Female,45-54,Sweden,facebook
865,Female,35-44,Finland,Paid Search
866,Female,18-24,Denmark,Google Ads
867,Female,45-54,Denmark,Organic Search
868,Male,45-54,Denmark,Bing
869,Male,18-24,Norway,Organic Search
870,Female,18-24,Finland,Google Ads
871,Male,25-34,Sweden,facebook
872,Female,25-34,Sweden,Unknown
873,Female,18-24,Sweden,Paid Search
874,Male,35-44,Sweden,Organic Search
875,Female,18-24,Sweden,Display
876,Female,45-54,Sweden,Paid Search
877,Female,18-24,Finland,Organic Search
878,Male,25-34,Sweden,Organic Search
879,Male,45-54,Norway,Unknown
880,Male,25-34,Finland,Unknown
881,Female,45-54,Sweden,facebook
882,Female,45-54,Sweden,facebook
883,Male,18-24,Sweden,Organic Search
884,Male,45-54,Sweden,Organic Search
885,Female,45-54,Denmark,Google Ads
886,Other,25-34,Finland,Organic Search
887,Female,35-44,Sweden,Google Ads
888,Male,25-34,Finland,facebook
889,Male,55-65,Norway,Google Ads
890,Female,18-24,Norway,facebook
891,Female,45-54,Denmark,facebook
892,Female,45-54,Norway,Google Ads
893,Female,45-54,Finland,Paid Search
894,Male,45-54,Sweden,facebook
895,Female,55-65,Denmark,Google Ads
896,Other,25-34,Norway,TV
897,Male,25-34,Sweden,Display
898,Female,55-65,Finland,facebook
899,Female,45-54,Norway,facebook
900,Female,18-24,Sweden,Unknown
901,Female,25-34,Norway,Paid Search
902,Male,25-34,Finland,Google Ads
903,Male,25-34,Norway,facebook
904,Female,18-24,Norway,facebook
905,Male,35-44,Norway,Google Ads
906,Female,35-44,Norway,facebook
907,Male,18-24,Sweden,Organic Search
908,Female,35-44,Finland,Paid Search
909,Male,55-65,Norway,facebook
910,Female,18-24,Sweden,Google Ads
911,Male,35-44,Finland,Organic Search
912,Female,45-54,Sweden,Google Ads
913,Other,35-44,Sweden,Unknown
914,Female,18-24,Finland,Google Ads
915,Female,55-65,Denmark,facebook
916,Female,55-65,Denmark,Bing
917,Female,45-54,Finland,facebook
918,Female,55-65,Finland,Google Ads
919,Female,35-44,Denmark,facebook
920,Female,18-24,Denmark,facebook
921,Female,35-44,Finland,Google Ads
922,Male,35-44,Denmark,Bing
923,Male,55-65,Sweden,Organic Search
924,Female,45-54,Sweden,Google Ads
925,Female,18-24,Sweden,Organic Search
926,Female,55-65,Sweden,facebook
927,Male,55-65,Sweden,facebook
928,Male,45-54,Norway,Google Ads
929,Female,35-44,Denmark,Google Ads
930,Female,35-44,Norway,facebook
931,Male,18-24,Sweden,facebook
932,Female,25-34,Denmark,Unknown
933,Male,18-24,Denmark,Display
934,Female,18-24,Sweden,Google Ads
935,Male,55-65,Sweden,Google Ads
936,Female,55-65,Denmark,Google Ads
937,Female,18-24,Norway,facebook
938,Female,55-65,Sweden,TV
939,Female,45-54,Sweden,Google Ads
940,Female,55-65,Finland,Organic Search
941,Male,25-34,Sweden,Organic Search
942,Male,45-54,Sweden,Paid Search
943,Female,45-54,Denmark,Google Ads
944,Male,18-24,Sweden,Google Ads
945,Other,18-24,Denmark,Google Ads
946,Male,18-24,Finland,Google Ads
947,Female,45-54,Sweden,Paid Search
948,Female,35-44,Denmark,Google Ads
949,Male,55-65,Sweden,facebook
950,Female,18-24,Sweden,facebook
951,Male,25-34,Norway,Google Ads
952,Female,35-44,Finland,Organic Search
953,Male,55-65,Denmark,Google Ads
954,Female,55-65,Norway,facebook
955,Female,18-24,Finland,Google Ads
956,Female,45-54,Sweden,Organic Search
957,Male,35-44,Denmark,facebook
958,Male,55-65,Sweden,Google Ads
959,Female,25-34,Sweden,facebook
960,Female,35-44,Denmark,facebook
961,Female,55-65,Sweden,Google Ads
962,Female,45-54,Sweden,Google Ads
963,Male,55-65,Sweden,TV
964,Male,18-24,Norway,facebook
965,Male,55-65,Denmark,facebook
966,Male,35-44,Finland,facebook
967,Male,18-24,Sweden,facebook
968,Female,18-24,Finland,TV
969,Female,18-24,Sweden,Paid Search
970,Male,18-24,Sweden,Paid Search
971,Female,35-44,Norway,facebook
972,Male,45-54,Sweden,Organic Search
973,Female,18-24,Denmark,Google Ads
974,Female,25-34,Norway,facebook
975,Female,55-65,Denmark,facebook
976,Female,35-44,Norway,Paid Search
977,Male,25-34,Sweden,Google Ads
978,Male,45-54,Finland,Google Ads
979,Other,18-24,Finland,facebook
980,Female,18-24,Finland,facebook
981,Female,35-44,Sweden,Organic Search
982,Male,35-44,Finland,Paid Search
983,Other,25-34,Sweden,Google Ads
984,Male,18-24,Denmark,facebook
985,Female,18-24,Finland,Paid Search
986,Male,35-44,Denmark,facebook
987,Female,45-54,Denmark,facebook
988,Female,35-44,Finland,facebook
989,Female,55-65,Sweden,Paid Search
990,Female,25-34,Norway,Organic Search
991,Female,18-24,Denmark,facebook
992,Female,65-55,Norway,Google Ads
993,Female,25-34,Denmark,Google Ads
994,Female,18-24,Denmark,Paid Search
995,Other,55-65,Sweden,facebook
996,Female,18-24,Finland,Unknown
997,Male,25-34,Finland,Google Ads
998,Female,25-34,Norway,facebook
999,Female,45-54,Norway,facebook
1000,Male,35-44,Denmark,facebook
1001,Other,45-54,Sweden,TV
1002,Female,25-34,Sweden,facebook
1003,Female,55-65,Sweden,Organic Search
1004,Male,55-65,Finland,Display
1005,Female,18-24,Norway,Google Ads
1006,Male,65-55,Sweden,Google Ads
1007,Male,25-34,Denmark,Organic Search
1008,Male,18-24,Finland,Organic Search
1009,Male,35-44,Norway,Organic Search
1010,Male,35-44,Norway,Paid Search
1011,Female,45-54,Denmark,Google Ads
1012,Male,25-34,Sweden,Google Ads
1013,Female,35-44,Sweden,Google Ads
1014,Male,45-54,Finland,facebook
1015,Female,25-34,Sweden,Paid Search
1016,Other,18-24,Sweden,facebook
1017,Male,55-65,Sweden,facebook
1018,Female,45-54,Sweden,facebook
1019,Female,25-34,Denmark,Paid Search
1020,Female,25-34,Finland,Google Ads
1021,Female,45-54,Denmark,Unknown
1022,Female,45-54,Denmark,Google Ads
1023,Male,25-34,Finland,Paid Search
1024,Female,25-34,Sweden,Unknown
1025,Female,35-44,Sweden,facebook
1026,Female,35-44,Denmark,Google Ads
1027,Male,55-65,Norway,Organic Search
1028,Male,18-24,Sweden,Google Ads
1029,Female,25-34,Finland,Paid Search
1030,Male,25-34,Denmark,facebook
1031,Male,18-24,Sweden,Unknown
1032,Female,55-65,Denmark,Google Ads
1033,Female,25-34,Sweden,facebook
1034,Male,45-54,Sweden,Paid Search
1035,Male,18-24,Norway,facebook
1036,Male,25-34,Sweden,Bing
1037,Female,45-54,Finland,Paid Search
1038,Female,55-65,Sweden,Organic Search
1039,Female,18-24,Denmark,facebook
1040,Male,55-65,Sweden,Paid Search
1041,Female,45-54,Norway,Unknown
1042,Male,25-34,Sweden,Unknown
1043,Female,18-24,Norway,facebook
1044,Female,55-65,Denmark,Paid Search
1045,Female,18-24,Sweden,Google Ads
1046,Female,25-34,Sweden,Organic Search
1047,Female,45-54,Finland,facebook
1048,Male,18-24,Sweden,facebook
1049,Other,25-34,Denmark,Google Ads
1050,Female,55-65,Norway,facebook
1051,Female,55-65,Sweden,Google Ads
1052,Female,45-54,Finland,Google Ads
1053,Male,55-65,Sweden,facebook
1054,Female,45-54,Finland,facebook
1055,Male,18-24,Norway,Organic Search
1056,Female,18-24,Denmark,Organic Search
1057,Male,45-54,Sweden,Unknown
1058,Male,55-65,Sweden,facebook
1059,Other,35-44,Sweden,facebook
1060,Male,25-34,Norway,TV
1061,Male,45-54,Sweden,Display
1062,Male,55-65,Finland,facebook
1063,Female,35-44,Finland,Google Ads
1064,Male,55-65,Finland,Google Ads
1065,Male,55-65,Sweden,Google Ads
1066,Female,25-34,Norway,Organic Search
1067,Female,45-54,Denmark,facebook
1068,Other,35-44,Sweden,Google Ads
1069,Female,45-54,Sweden,facebook
1070,Male,25-34,Sweden,facebook
1071,Male,35-44,Finland,Unknown
1072,Female,45-54,Denmark,TV
1073,Other,35-44,Sweden,facebook
1074,Male,55-65,Finland,Paid Search
1075,Male,18-24,Norway,Google Ads
1076,Male,45-54,Sweden,TV
1077,Male,25-34,Finland,Bing
1078,Male,55-65,Sweden,Paid Search
1079,Female,45-54,Sweden,Google Ads
1080,Male,18-24,Sweden,facebook
1081,Male,55-65,Norway,Paid Search
1082,Male,18-24,Denmark,Paid Search
1083,Male,55-65,Denmark,facebook
1084,Female,18-24,Denmark,TV
1085,Male,55-65,Denmark,facebook
1086,Male,45-54,Sweden,Display
1087,Female,25-34,Sweden,Google Ads
1088,Female,45-54,Sweden,Google Ads
1089,Female,25-34,Sweden,facebook
1090,Male,55-65,Norway,facebook
1091,Female,18-24,Sweden,Paid Search
1092,Male,25-34,Sweden,facebook
1093,Male,65-55,Sweden,Google Ads
1094,Female,18-24,Finland,facebook
1095,Female,18-24,Norway,Paid Search
1096,Male,55-65,Finland,Google Ads
1097,Male,45-54,Norway,Organic Search
1098,Male,18-24,Sweden,facebook
1099,Female,18-24,Denmark,facebook
1100,Female,35-44,Norway,Unknown
1101,Male,45-54,Sweden,Google Ads
1102,Male,55-65,Sweden,Paid Search
1103,Female,18-24,Sweden,Google Ads
1104,Female,18-24,Sweden,Google Ads
1105,Female,25-34,Sweden,Organic Search
1106,Male,18-24,Sweden,Google Ads
1107,Female,45-54,Denmark,facebook
1108,Female,35-44,Norway,Google Ads
1109,Male,45-54,Finland,facebook
1110,Female,55-65,Denmark,facebook
1111,Female,25-34,Sweden,Google Ads
1112,Female,18-24,Denmark,Google Ads
1113,Female,25-34,Norway,Unknown
1114,Female,25-34,Finland,facebook
1115,Female,35-44,Norway,Google Ads
1116,Male,18-24,Denmark,Paid Search
1117,Female,18-24,Sweden,facebook
1118,Male,35-44,Sweden,facebook
1119,Male,35-44,Sweden,Organic Search
1120,Male,55-65,Finland,Unknown
1121,Male,35-44,Denmark,facebook
1122,Female,45-54,Norway,Google Ads
1123,Male,35-44,Sweden,TV
1124,Other,55-65,Sweden,Unknown
1125,Female,18-24,Sweden,TV
1126,Male,35-44,Sweden,Paid Search
1127,Male,25-34,Denmark,Paid Search
1128,Female,18-24,Sweden,Organic Search
1129,Male,25-34,Sweden,Paid Search
1130,Male,18-24,Finland,facebook
1131,Female,45-54,Norway,Google Ads
1132,Female,18-24,Denmark,Paid Search
1133,Female,55-65,Finland,Paid Search
1134,Female,18-24,Denmark,facebook
1135,Female,55-65,Sweden,facebook
1136,Female,45-54,Denmark,facebook
1137,Female,25-34,Finland,Organic Search
1138,Male,25-34,Sweden,Unknown
1139,Male,25-34,Sweden,Google Ads
1140,Male,18-24,Denmark,Google Ads
1141,Male,25-34,Norway,Google Ads
1142,Male,35-44,Sweden,Google Ads
1143,Female,45-54,Norway,Organic Search
1144,Male,25-34,Norway,TV
1145,Female,25-34,Sweden,Display
1146,Female,18-24,Finland,facebook
1147,Female,65-55,Denmark,Organic Search
1148,Female,18-24,Norway,facebook
1149,Male,35-44,Norway,facebook
1150,Female,35-44,Norway,Unknown
1151,Female,55-65,Sweden,Unknown
1152,Female,25-34,Sweden,Paid Search
1153,Female,25-34,Sweden,facebook
1154,Female,55-65,Norway,Google Ads
1155,Female,55-65,Sweden,Organic Search
1156,Female,55-65,Denmark,Unknown
1157,Male,25-34,Sweden,Organic Search
1158,Female,25-34,Denmark,Google Ads
1159,Male,25-34,Norway,facebook
1160,Female,55-65,Denmark,Google Ads
1161,Female,55-65,Sweden,Google Ads
1162,Female,18-24,Norway,Google Ads
1163,Male,18-24,Sweden,Unknown
1164,Male,25-34,Denmark,Paid Search
1165,Female,18-24,Sweden,Google Ads
1166,Female,35-44,Finland,Paid Search
1167,Male,35-44,Norway,facebook
1168,Female,25-34,Sweden,Google Ads
1169,Male,18-24,Finland,facebook
1170,Male,45-54,Sweden,facebook
1171,Male,18-24,Sweden,facebook
1172,Female,18-24,Sweden,Paid Search
1173,Female,35-44,Denmark,facebook
1174,Male,25-34,Sweden,facebook
1175,Male,45-54,Denmark,Unknown
1176,Female,25-34,Sweden,Google Ads
1177,Male,18-24,Norway,Unknown
1178,Other,18-24,Finland,facebook
1179,Female,35-44,Sweden,Google Ads
1180,Male,45-54,Sweden,Google Ads
1181,Female,35-44,Norway,Google Ads
1182,Female,18-24,Sweden,facebook
1183,Male,25-34,Norway,Organic Search
1184,Male,18-24,Finland,Google Ads
1185,Female,25-34,Sweden,Organic Search
1186,Male,45-54,Finland,Google Ads
1187,Female,18-24,Finland,facebook
1188,Male,55-65,Finland,Unknown
1189,Female,35-44,Norway,Google Ads
1190,Female,18-24,Sweden,Google Ads
1191,Male,35-44,Norway,Google Ads
1192,Female,25-34,Norway,facebook
1193,Female,25-34,Sweden,Organic Search
1194,Female,45-54,Denmark,facebook
1195,Female,55-65,Sweden,facebook
1196,Male,25-34,Denmark,Google Ads
1197,Female,18-24,Finland,TV
1198,Female,25-34,Sweden,Organic Search
1199,Female,55-65,Sweden,Google Ads
1200,Female,18-24,Finland,facebook
1201,Female,55-65,Sweden,facebook
1202,Female,35-44,Sweden,Paid Search
1203,Male,18-24,Sweden,Unknown
1204,Female,25-34,Norway,Organic Search
1205,Male,65-55,Sweden,Google Ads
1206,Male,35-44,Sweden,Paid Search
1207,Female,25-34,Sweden,Google Ads
1208,Male,18-24,Sweden,Google Ads
1209,Male,25-34,Denmark,facebook
1210,Other,55-65,Sweden,Google Ads
1211,Female,35-44,Norway,Organic Search
1212,Male,55-65,Sweden,facebook
1213,Female,18-24,Finland,facebook
1214,Female,35-44,Norway,Google Ads
1215,Male,35-44,Norway,Google Ads
1216,Male,35-44,Sweden,Unknown
1217,Female,55-65,Finland,Organic Search
1218,Male,45-54,Finland,Google Ads
1219,Other,45-54,Sweden,Google Ads
1220,Male,35-44,Sweden,facebook
1221,Female,55-65,Norway,facebook
1222,Female,25-34,Finland,Unknown
1223,Male,65-55,Finland,facebook
1224,Male,18-24,Finland,facebook
1225,Other,45-54,Sweden,Paid Search
1226,Female,18-24,Finland,facebook
1227,Female,18-24,Sweden,Display
1228,Female,35-44,Norway,facebook
1229,Female,25-34,Denmark,facebook
1230,Male,18-24,Sweden,Paid Search
1231,Female,18-24,Denmark,Paid Search
1232,Male,18-24,Norway,Google Ads
1233,Male,18-24,Finland,Paid Search
1234,Female,55-65,Norway,facebook
1235,Female,18-24,Norway,Paid Search
1236,Male,55-65,Norway,facebook
1237,Other,18-24,Norway,Google Ads
1238,Male,25-34,Denmark,Organic Search
1239,Female,25-34,Norway,Google Ads
1240,Male,35-44,Norway,Google Ads
1241,Female,18-24,Norway,Organic Search
1242,Female,55-65,Sweden,Google Ads
1243,Male,18-24,Finland,Display
1244,Male,18-24,Finland,facebook
1245,Female,45-54,Sweden,Google Ads
1246,Other,35-44,Denmark,Organic Search
1247,Male,35-44,Sweden,Bing
1248,Female,35-44,Sweden,Google Ads
1249,Female,45-54,Denmark,facebook
1250,Female,18-24,Denmark,facebook
1251,Female,55-65,Finland,facebook
1252,Female,25-34,Sweden,facebook
1253,Female,45-54,Norway,facebook
1254,Female,35-44,Finland,Paid Search
1255,Other,45-54,Sweden,facebook
1256,Female,55-65,Norway,Display
1257,Female,45-54,Denmark,facebook
1258,Male,18-24,Denmark,Paid Search
1259,Male,45-54,Sweden,Google Ads
1260,Female,45-54,Sweden,facebook
1261,Male,25-34,Norway,Paid Search
1262,Male,35-44,Norway,Unknown
1263,Female,45-54,Denmark,Google Ads
1264,Female,55-65,Norway,Organic Search
1265,Female,18-24,Sweden,Bing
1266,Female,18-24,Sweden,Google Ads
1267,Other,25-34,Finland,facebook
1268,Female,25-34,Sweden,facebook
1269,Female,45-54,Sweden,Google Ads
1270,Female,18-24,Norway,Google Ads
1271,Female,25-34,Finland,facebook
1272,Male,25-34,Finland,Google Ads
1273,Female,18-24,Finland,Google Ads
1274,Male,25-34,Sweden,Unknown
1275,Female,55-65,Denmark,Google Ads
1276,Female,18-24,Sweden,Paid Search
1277,Male,18-24,Denmark,facebook
1278,Female,55-65,Norway,facebook
1279,Male,45-54,Norway,Paid Search
1280,Female,45-54,Denmark,Google Ads
1281,Male,25-34,Sweden,Google Ads
1282,Male,55-65,Denmark,Google Ads
1283,Other,35-44,Norway,Display
1284,Male,35-44,Finland,Google Ads
1285,Female,35-44,Norway,Paid Search
1286,Female,35-44,Sweden,facebook
1287,Female,25-34,Sweden,Google Ads
1288,Female,45-54,Denmark,facebook
1289,Female,35-44,Norway,Display
1290,Male,18-24,Sweden,Google Ads
1291,Other,35-44,Finland,facebook
1292,Other,18-24,Sweden,Unknown
1293,Female,35-44,Denmark,facebook
1294,Female,55-65,Sweden,Organic Search
1295,Female,18-24,Sweden,Google Ads
1296,Male,45-54,Norway,Bing
1297,Female,35-44,Sweden,Paid Search
1298,Female,18-24,Finland,Display
1299,Male,18-24,Norway,Google Ads
1300,Male,55-65,Sweden,Google Ads
1301,Female,18-24,Finland,Google Ads
1302,Female,35-44,Finland,facebook
1303,Male,35-44,Denmark,Google Ads
1304,Male,35-44,Sweden,Unknown
1305,Male,25-34,Finland,Unknown
1306,Male,25-34,Sweden,Paid Search
1307,Female,18-24,Finland,Google Ads
1308,Female,35-44,Sweden,Google Ads
1309,Other,35-44,Norway,facebook
1310,Male,35-44,Finland,Google Ads
1311,Other,18-24,Denmark,Google Ads
1312,Female,35-44,Sweden,TV
1313,Female,35-44,Denmark,Google Ads
1314,Female,65-55,Sweden,Google Ads
1315,Other,18-24,Norway,Organic Search
1316,Male,25-34,Denmark,Google Ads
1317,Female,25-34,Sweden,TV
1318,Female,18-24,Sweden,facebook
1319,Female,25-34,Finland,Paid Search
1320,Female,45-54,Sweden,Organic Search
1321,Female,35-44,Denmark,Organic Search
1322,Female,18-24,Norway,Bing
1323,Male,18-24,Denmark,Google Ads
1324,Female,18-24,Finland,Paid Search
